dimension_id,maker,model,slug,generation,phase,trim,drive,transmission,length_mm,width_mm,height_mm,weight_kg,structural_check,manufacturer_check,checked_fields,findings,in_git_seed,sources,notes
"4760","BMW","M3","m3","G80 (2021-)","現行型","M3 Competition","RWD","8AT","4805","1905","1435","1740","基礎整合性検査済み","未照合","","未判定","あり","",""
"4761","BMW","M3","m3","G80 (2021-)","現行型","M3 Competition M xDrive","AWD","8AT","4805","1905","1435","1800","基礎整合性検査済み","未照合","","未判定","あり","",""
"4762","ポルシェ","タイカン","taycan","初代 (2020-)","現行型","Taycan","RWD","2AT","4965","1965","1380","2110","基礎整合性検査済み","未照合","","未判定","あり","",""
"4763","ポルシェ","タイカン","taycan","初代 (2020-)","現行型","4S","AWD","2AT","4965","1965","1380","2270","基礎整合性検査済み","未照合","","未判定","あり","",""
"4764","ポルシェ","タイカン","taycan","初代 (2020-)","現行型","Turbo","AWD","2AT","4965","1965","1380","2300","基礎整合性検査済み","未照合","","未判定","あり","",""
"4765","ポルシェ","タイカン","taycan","初代 (2020-)","現行型","Turbo S","AWD","2AT","4965","1965","1380","2310","基礎整合性検査済み","未照合","","未判定","あり","",""
"4766","アウディ","A4","a4","B9 (2016-)","現行型","35 TFSI","2WD","7DCT","4760","1845","1410","1500","基礎整合性検査済み","未照合","","未判定","あり","",""
"4767","アウディ","A4","a4","B9 (2016-)","現行型","45 TFSI quattro","AWD","7DCT","4770","1845","1410","1630","基礎整合性検査済み","未照合","","未判定","あり","",""
"4768","アウディ","R8","r8","2代目 (2016-2024)","前期型","V10 5.2 FSI quattro","AWD","7DCT","4430","1940","1240","1690","基礎整合性検査済み","未照合","","未判定","あり","",""
"4769","アウディ","R8","r8","2代目 (2016-2024)","前期型","V10 Performance","AWD","7DCT","4430","1940","1240","1670","基礎整合性検査済み","未照合","","未判定","あり","",""
"4770","BYD","ATTO 3","atto-3","初代 (2023-)","現行型","ベースグレード","2WD","1速固定","4455","1875","1615","1750","基礎整合性検査済み","未照合","","未判定","あり","",""
"4771","BYD","ドルフィン","dolphin","初代 (2023-)","現行型","ドルフィン","2WD","1速固定","4290","1770","1550","1520","基礎整合性検査済み","未照合","","未判定","あり","",""
"4772","BYD","ドルフィン","dolphin","初代 (2023-)","現行型","ロングレンジ","2WD","1速固定","4290","1770","1550","1680","基礎整合性検査済み","未照合","","未判定","あり","",""
"4773","BYD","シール","seal","初代 (2024-)","現行型","ベースグレード","RWD","1速固定","4800","1875","1460","2100","基礎整合性検査済み","未照合","","未判定","あり","",""
"4774","BYD","シール","seal","初代 (2024-)","現行型","AWD","AWD","1速固定","4800","1875","1460","2230","基礎整合性検査済み","未照合","","未判定","あり","",""
"4775","シボレー","コルベット","corvette","C8 (2020-)","現行型","Stingray","RWD","8DCT","4630","1940","1225","1670","基礎整合性検査済み","未照合","","未判定","あり","",""
"4776","シボレー","コルベット","corvette","C8 (2020-)","現行型","Z06","RWD","8DCT","4685","2025","1225","1720","基礎整合性検査済み","未照合","","未判定","あり","",""
"4777","フォルクスワーゲン","ゴルフ","golf","8代目 (2021-)","現行型","eTSI Style","2WD","7DCT","4295","1790","1475","1360","基礎整合性検査済み","未照合","","未判定","あり","",""
"4778","フォルクスワーゲン","ゴルフ","golf","8代目 (2021-)","現行型","GTI","2WD","7DCT","4295","1790","1465","1430","基礎整合性検査済み","未照合","","未判定","あり","",""
"4779","フォルクスワーゲン","ゴルフ","golf","8代目 (2021-)","現行型","R 4MOTION","AWD","7DCT","4295","1790","1460","1510","基礎整合性検査済み","未照合","","未判定","あり","",""
"4780","フォルクスワーゲン","T-Roc","t-roc","初代 (2020-)","現行型","TDI Style","2WD","7DCT","4250","1825","1590","1430","基礎整合性検査済み","未照合","","未判定","あり","",""
"4781","フォルクスワーゲン","T-Roc","t-roc","初代 (2020-)","現行型","TDI R-Line","2WD","7DCT","4250","1825","1590","1430","基礎整合性検査済み","未照合","","未判定","あり","",""
"4782","フォルクスワーゲン","ID.4","id4","初代 (2022-)","現行型","Lite","RWD","1速固定","4585","1850","1640","1950","基礎整合性検査済み","未照合","","未判定","あり","",""
"4783","フォルクスワーゲン","ID.4","id4","初代 (2022-)","現行型","Pro","RWD","1速固定","4585","1850","1640","2140","基礎整合性検査済み","未照合","","未判定","あり","",""
"4784","マクラーレン","720S","720s","初代 (2017-2024)","前期型","Coupe","RWD","7DCT","4540","2060","1200","1419","基礎整合性検査済み","未照合","","未判定","あり","",""
"4785","マクラーレン","720S","720s","初代 (2017-2024)","前期型","Spider","RWD","7DCT","4540","2060","1190","1468","基礎整合性検査済み","未照合","","未判定","あり","",""
"4786","ルノー","カングー","kangoo","3代目 (2023-)","現行型","Intens","2WD","7DCT","4490","1860","1810","1560","基礎整合性検査済み","未照合","","未判定","あり","",""
"4787","ルノー","カングー","kangoo","3代目 (2023-)","現行型","Créatif ディーゼル","2WD","7DCT","4490","1860","1810","1650","基礎整合性検査済み","未照合","","未判定","あり","",""
"4788","フィアット","500","500","2代目 (2008-)","現行型","1.2 Pop","2WD","5AT","3570","1625","1515","990","基礎整合性検査済み","未照合","","未判定","あり","",""
"4789","フィアット","500","500","2代目 (2008-)","現行型","TwinAir Lounge","2WD","5AT","3570","1625","1515","1040","基礎整合性検査済み","未照合","","未判定","あり","",""
"4790","アバルト","595","595","初代 (2013-)","現行型","ベースグレード","2WD","5AMT","3660","1625","1490","1120","基礎整合性検査済み","未照合","","未判定","あり","",""
"4791","アバルト","595","595","初代 (2013-)","現行型","Competizione","2WD","5AMT","3660","1630","1500","1120","基礎整合性検査済み","未照合","","未判定","あり","",""
"4792","アルピーヌ","A110","a110","2代目 (2018-)","現行型","Pure","RWD","7DCT","4205","1800","1250","1120","基礎整合性検査済み","未照合","","未判定","あり","",""
"4793","アルピーヌ","A110","a110","2代目 (2018-)","現行型","S","RWD","7DCT","4205","1800","1250","1120","基礎整合性検査済み","未照合","","未判定","あり","",""
"4794","アルピーヌ","A110","a110","2代目 (2018-)","現行型","GT","RWD","7DCT","4205","1800","1250","1130","基礎整合性検査済み","未照合","","未判定","あり","",""
"4795","ロータス","エミーラ","emira","初代 (2023-)","現行型","V6 First Edition","RWD","6AT","4413","1895","1226","1405","基礎整合性検査済み","未照合","","未判定","あり","",""
"4796","ロータス","エミーラ","emira","初代 (2023-)","現行型","i4 First Edition","RWD","8DCT","4413","1895","1226","1446","基礎整合性検査済み","未照合","","未判定","あり","",""
"4797","マセラティ","グレカーレ","grecale","初代 (2023-)","現行型","GT","AWD","8AT","4846","1948","1670","1870","基礎整合性検査済み","未照合","","未判定","あり","",""
"4798","マセラティ","グレカーレ","grecale","初代 (2023-)","現行型","Modena","AWD","8AT","4850","1980","1670","1920","基礎整合性検査済み","未照合","","未判定","あり","",""
"4799","マセラティ","グレカーレ","grecale","初代 (2023-)","現行型","Trofeo","AWD","8AT","4860","1980","1660","2030","基礎整合性検査済み","未照合","","未判定","あり","",""
"4800","ヒョンデ","IONIQ 5","ioniq-5","初代 (2022-)","現行型","Voyage","RWD","1速固定","4655","1890","1645","2010","基礎整合性検査済み","未照合","","未判定","あり","",""
"4801","ヒョンデ","IONIQ 5","ioniq-5","初代 (2022-)","現行型","Voyage AWD","AWD","1速固定","4655","1890","1645","2110","基礎整合性検査済み","未照合","","未判定","あり","",""
"4802","ヒョンデ","IONIQ 5","ioniq-5","初代 (2022-)","現行型","N","AWD","1速固定","4715","1940","1625","2210","基礎整合性検査済み","未照合","","未判定","あり","",""
"4803","ボルボ","EX30","ex30","初代 (2024-)","現行型","Single Motor","RWD","1速固定","4235","1835","1550","1770","基礎整合性検査済み","未照合","","未判定","あり","",""
"4804","ボルボ","EX30","ex30","初代 (2024-)","現行型","Twin Motor","AWD","1速固定","4235","1835","1550","1880","基礎整合性検査済み","未照合","","未判定","あり","",""
"4805","トヨタ","グランエース","granace","初代 (2019-2024)","前期型","Premium 6人乗り","2WD","6AT","5300","1970","1990","2740","基礎整合性検査済み","未照合","","未判定","あり","",""
"4806","トヨタ","グランエース","granace","初代 (2019-2024)","前期型","G 8人乗り","2WD","6AT","5300","1970","1990","2770","基礎整合性検査済み","未照合","","未判定","あり","",""
"4807","トヨタ","ランドクルーザー70","land-cruiser-70","復刻版 (2023-)","現行型","AX","4WD","6AT","4890","1870","1920","2300","基礎整合性検査済み","未照合","","未判定","あり","",""
"4808","トヨタ","クラウン エステート","crown-estate","初代 (2025-)","現行型","Z HEV","2WD","CVT","4930","1880","1625","1890","基礎整合性検査済み","未照合","","未判定","あり","",""
"4809","トヨタ","クラウン エステート","crown-estate","初代 (2025-)","現行型","RS PHEV","4WD","CVT","4930","1880","1625","2080","基礎整合性検査済み","未照合","","未判定","あり","",""
"4810","トヨタ","ライズ","raize","初代 (2019-)","現行型","Z ガソリン","2WD","CVT","3995","1695","1620","980","基礎整合性検査済み","未照合","","未判定","あり","",""
"4811","トヨタ","ライズ","raize","初代 (2019-)","現行型","Z ガソリン","4WD","CVT","3995","1695","1620","1050","基礎整合性検査済み","未照合","","未判定","あり","",""
"4812","トヨタ","ライズ","raize","初代 (2019-)","現行型","Z HEV","2WD","CVT","3995","1695","1620","1070","基礎整合性検査済み","未照合","","未判定","あり","",""
"4813","トヨタ","ルーミー","roomy","初代 (2016-)","現行型","G","2WD","CVT","3700","1670","1735","1080","基礎整合性検査済み","未照合","","未判定","あり","",""
"4814","トヨタ","ルーミー","roomy","初代 (2016-)","現行型","G","4WD","CVT","3700","1670","1735","1130","基礎整合性検査済み","未照合","","未判定","あり","",""
"4815","トヨタ","ルーミー","roomy","初代 (2016-)","現行型","カスタムG-T ターボ","2WD","CVT","3705","1670","1735","1100","基礎整合性検査済み","未照合","","未判定","あり","",""
"4816","トヨタ","カローラ","corolla","12代目 E210 (2019-)","現行型","G HEV","2WD","CVT","4495","1745","1435","1350","基礎整合性検査済み","未照合","","未判定","あり","",""
"4817","トヨタ","カローラ","corolla","12代目 E210 (2019-)","現行型","G HEV","4WD","CVT","4495","1745","1435","1410","基礎整合性検査済み","未照合","","未判定","あり","",""
"4818","トヨタ","カローラ ツーリング","corolla-touring","初代 (2019-)","現行型","G HEV","2WD","CVT","4495","1745","1460","1370","基礎整合性検査済み","未照合","","未判定","あり","",""
"4819","トヨタ","カローラ ツーリング","corolla-touring","初代 (2019-)","現行型","G HEV","4WD","CVT","4495","1745","1460","1430","基礎整合性検査済み","未照合","","未判定","あり","",""
"4820","トヨタ","カローラ クロス","corolla-cross","初代 (2021-)","現行型","Z HEV","2WD","CVT","4490","1825","1620","1400","基礎整合性検査済み","未照合","","未判定","あり","",""
"4821","トヨタ","カローラ クロス","corolla-cross","初代 (2021-)","現行型","Z HEV","4WD","CVT","4490","1825","1620","1490","基礎整合性検査済み","未照合","","未判定","あり","",""
"4822","トヨタ","カローラ クロス","corolla-cross","初代 (2021-)","現行型","GR SPORT HEV","2WD","CVT","4460","1825","1600","1500","基礎整合性検査済み","未照合","","未判定","あり","",""
"4823","トヨタ","カローラ スポーツ","corolla-sport","初代 (2018-)","現行型","G HEV","2WD","CVT","4375","1790","1460","1360","基礎整合性検査済み","未照合","","未判定","あり","",""
